2022_11_11,2022_11_12,2022_5_13,2022_5_14,2022_7_15,2022_7_16,2022_9_16,2022_9_17
0.0,0.0,1.4385701227015437,1.7940793868438636,1.511180255247337,1.7989136167070987,0.9718735717048136,1.002522589037725
0.0,0.0,1.4445548992722286,1.802626305242063,1.517619449425166,1.8063970045353863,0.9815420314312835,1.0125487817740741
0.0,0.0,1.450539675842914,1.8111732236402633,1.5240586436029957,1.813880392363675,0.9912104911577544,1.0225749745104247
0.0,0.0,1.456524452413599,1.8197201420384628,1.5304978377808247,1.8213637801919627,1.0008789508842244,1.0326011672467739
0.0,0.0,1.4625092289842847,1.828267060436663,1.5369370319586544,1.8288471680202512,1.0105474106106953,1.0426273599831244
0.0,0.0,1.4684940055549696,1.8368139788348625,1.5433762261364832,1.836330555848539,1.0202158703371653,1.0526535527194736
0.0,0.0,1.474478782125655,1.8453608972330628,1.5498154203143129,1.8438139436768275,1.0298843300636362,1.062679745455824
0.0,0.0,1.48046355869634,1.8539078156312623,1.5562546144921419,1.851297331505115,1.0395527897901062,1.0727059381921733
0.0,0.0,1.4864483352670255,1.8624547340294626,1.5626938086699715,1.8587807193334036,1.0492212495165771,1.0827321309285238
0.0,0.0,1.4924331118377103,1.871001652427662,1.5691330028478006,1.8662641071616914,1.0588897092430472,1.092758323664873
0.0,0.0,1.4984178884083958,1.8795485708258624,1.5755721970256302,1.87374749498998,1.068558168969518,1.1027845164012235
0.0001933691945294193,0.00030939071124707094,1.5056982385824285,1.8867709102415362,1.5821854234785364,1.8815886158281478,1.079522202299336,1.113323137503077
0.000386738389058818,0.0006187814224941089,1.5129785887564604,1.8939932496572092,1.5887986499314417,1.889429736666315,1.090486235629153,1.123861758604929
0.0005801075835882373,0.0009281721337411798,1.520258938930493,1.901215589072883,1.595411876384348,1.897270857504483,1.1014502689589711,1.1344003797067825
0.000773476778117636,0.0012375628449882178,1.5275392891045247,1.908437928488556,1.6020251028372534,1.90511197834265,1.112414302288788,1.1449390008086346
0.0009668459726470553,0.0015469535562352887,1.5348196392785574,1.9156602679042298,1.6086383292901596,1.9129530991808181,1.123378335618606,1.155477621910488
0.001160215167176454,0.0018563442674823267,1.5420999894525893,1.9228826073199028,1.615251555743065,1.9207942200189851,1.1343423689484229,1.1660162430123402
0.0013535843617058733,0.0021657349787293973,1.549380339626622,1.9301049467355766,1.621864782195971,1.928635340857153,1.145306402278241,1.1765548641141936
0.001546953556235272,0.0024751256899764357,1.5566606898006539,1.9373272861512498,1.6284780086488766,1.9364764616953203,1.156270435608058,1.187093485216046
0.0017403227507646914,0.0027845164012235066,1.5639410399746865,1.9445496255669235,1.6350912351017826,1.9443175825334882,1.167234468937876,1.1976321063178992
0.00193369194529409,0.0030939071124705445,1.5712213901487182,1.9517719649825966,1.641704461554688,1.9521587033716552,1.1781985022676928,1.2081707274197515
0.0021270611398235095,0.0034032978237176154,1.578501740322751,1.9589943043982705,1.6483176880075943,1.9599998242098233,1.189162535597511,1.2187093485216047
0.002320430334352908,0.0037126885349646533,1.5857820904967828,1.9662166438139435,1.6549309144604996,1.9678409450479903,1.200126568927328,1.229247969623457
0.0025137995288823274,0.004022079246211724,1.5930624406708154,1.9734389832296173,1.6615441409134057,1.9756820658861582,1.211090602257146,1.2397865907253103
0.002707168723411726,0.004331469957458762,1.6003427908448473,1.9806613226452903,1.6681573673663113,1.9835231867243255,1.2220546355869628,1.2503252118271626
0.0029005379179411453,0.004640860668705833,1.60762314101888,1.9878836620609641,1.6747705938192174,1.9913643075624934,1.233018668916781,1.260863832929016
0.0030939071124705645,0.004950251379952904,1.6149034911929125,1.995106001476638,1.6813838202721236,1.9992054284006613,1.243982702246599,1.2714024540308693
0.003287276306999963,0.005259642091199942,1.6221838413669445,2.002328340892311,1.687997046725029,2.0070465492388285,1.254946735576416,1.2819410751327216
0.003480645501529383,0.005569032802447013,1.629464191540977,2.009550680307985,1.6946102731779351,2.0148876700769964,1.265910768906234,1.2924796962345748
0.003674014696058781,0.005878423513694051,1.6367445417150088,2.016773019723658,1.7012234996308406,2.0227287909151634,1.276874802236051,1.3030183173364271
0.0038673838905882007,0.006187814224941122,1.6440248918890417,2.023995359139332,1.7078367260837466,2.0305699117533313,1.287838835565869,1.3135569384382804
0.004060753085117599,0.0064972049361881595,1.6513052420630734,2.031217698555005,1.714449952536652,2.0384110325914984,1.2988028688956859,1.3240955595401327
0.004254122279647019,0.006806595647435231,1.658585592237106,2.0384400379706786,1.7210631789895583,2.0462521534296667,1.309766902225504,1.3346341806419861
0.004447491474176417,0.007115986358682268,1.665865942411138,2.0456623773863516,1.7276764054424636,2.0540932742678337,1.320730935555321,1.3451728017438382
0.0046408606687058365,0.00742537706992934,1.6731462925851706,2.0528847168020254,1.7342896318953698,2.0619343951060016,1.331694968885139,1.3557114228456917
0.004834229863235236,0.007734767781176377,1.6804266427592025,2.0601070562176984,1.7409028583482753,2.0697755159441686,1.3426590022149558,1.3662500439475438
0.005027599057764655,0.008044158492423448,1.6877069929332351,2.0673293956333723,1.7475160848011815,2.0776166367823365,1.353623035544774,1.3767886650493972
0.005220968252294053,0.008353549203670487,1.6949873431072668,2.074551735049045,1.7541293112540868,2.085457757620504,1.364587068874591,1.3873272861512493
0.005414337446823472,0.008662939914917556,1.7022676932812995,2.081774074464719,1.760742537706993,2.093298878458672,1.375551102204409,1.3978659072531028
0.0056077066413528715,0.008972330626164595,1.7095480434553314,2.088996413880392,1.7673557641598985,2.101139999296839,1.3865151355342258,1.4084045283549549
0.005801075835882291,0.009281721337411666,1.716828393629364,2.096218753296066,1.7739689906128047,2.108981120135007,1.3974791688640438,1.4189431494568083
0.00599444503041171,0.009591112048658737,1.7241087438033966,2.1034410927117397,1.7805822170657106,2.1168222409731747,1.408443202193862,1.4294817705586618
0.006187814224941109,0.009900502759905776,1.7313890939774286,2.1106634321274127,1.7871954435186161,2.1246633618113417,1.4194072355236789,1.4400203916605139
0.006381183419470528,0.010209893471152845,1.7386694441514612,2.1178857715430865,1.7938086699715223,2.1325044826495096,1.4303712688534969,1.4505590127623673
0.006574552613999926,0.010519284182399884,1.745949794325493,2.1251081109587595,1.8004218964244276,2.140345603487677,1.441335302183314,1.4610976338642194
0.0067679218085293456,0.010828674893646955,1.7532301444995255,2.1323304503744334,1.8070351228773338,2.148186724325845,1.452299335513132,1.4716362549660729
0.006961291003058745,0.011138065604893993,1.7605104946735575,2.1395527897901063,1.8136483493302393,2.156027845164012,1.4632633688429488,1.482174876067925
0.007154660197588164,0.011447456316141063,1.76779084484759,2.14677512920578,1.8202615757831455,2.16386896600218,1.4742274021727668,1.4927134971697784
0.007348029392117562,0.011756847027388101,1.775071195021622,2.153997468621453,1.8268748022360508,2.171710086840347,1.4851914355025837,1.5032521182716305
0.007541398586646982,0.012066237738635173,1.7823515451956546,2.161219808037127,1.833488028688957,2.1795512076785153,1.496155468832402,1.513790739373484
0.0077347677811763806,0.012375628449882211,1.7896318953696864,2.1684421474528,1.8401012551418625,2.1873923285166823,1.5071195021622188,1.5243293604753363
0.0079281369757058,0.01268501916112928,1.796912245543719,2.175664486868474,1.8467144815947685,2.19523344935485,1.5180835354920368,1.5348679815771895
0.008121506170235198,0.012994409872376319,1.804192595717751,2.1828868262841468,1.853327708047674,2.2030745701930172,1.5290475688218539,1.5454066026790418
0.008314875364764617,0.01330380058362339,1.8114729458917835,2.1901091656998206,1.8599409345005802,2.210915691031185,1.5400116021516719,1.555945223780895
0.008508244559294017,0.013613191294870429,1.8187532960658155,2.197331505115494,1.8665541609534855,2.218756811869352,1.5509756354814888,1.5664838448827474
0.008701613753823436,0.013922582006117498,1.826033646239848,2.2045538445311674,1.8731673874063917,2.22659793270752,1.5619396688113067,1.5770224659846006
0.008894982948352856,0.01423197271736457,1.8333139964138807,2.2117761839468413,1.8797806138592978,2.2344390535456884,1.572903702141125,1.587561087086454
0.009088352142882254,0.014541363428611608,1.8405943465879127,2.2189985233625147,1.8863938403122034,2.2422801743838554,1.5838677354709416,1.5980997081883064
0.009281721337411673,0.01485075413985868,1.8478746967619453,2.226220862778188,1.8930070667651093,2.2501212952220233,1.5948317688007598,1.6086383292901596
0.009475090531941071,0.015160144851105718,1.8551550469359772,2.2334432021938615,1.8996202932180148,2.2579624160601903,1.6057958021305767,1.619176950392012
0.00966845972647049,0.015469535562352787,1.8624353971100098,2.2406655416095353,1.906233519670921,2.2658035368983582,1.6167598354603947,1.6297155714938651
0.00986182892099989,0.015778926273599825,1.8697157472840416,2.2478878810252083,1.9128467461238263,2.2736446577365257,1.6277238687902118,1.6402541925957175
0.01005519811552931,0.016088316984846897,1.8769960974580742,2.255110220440882,1.9194599725767325,2.2814857785746936,1.6386879021200298,1.6507928136975707
0.010248567310058708,0.016397707696093933,1.884276447632106,2.262332559856555,1.926073199029638,2.2893268994128606,1.6496519354498467,1.661331434799423
0.010441936504588127,0.016707098407341005,1.8915567978061387,2.269554899272229,1.9326864254825442,2.2971680202510285,1.6606159687796649,1.6718700559012762
0.010635305699117525,0.017016489118588045,1.8988371479801707,2.276777238687902,1.9392996519354495,2.3050091410891955,1.6715800021094815,1.6824086770031286
0.010828674893646945,0.017325879829835113,1.9061174981542033,2.283999578103576,1.9459128783883557,2.3128502619273634,1.6825440354392998,1.6929472981049818
0.011022044088176345,0.017635270541082153,1.913397848328235,2.2912219175192488,1.9525261048412612,2.3206913827655304,1.6935080687691166,1.7034859192068343
0.011215413282705764,0.017944661252329224,1.9206781985022676,2.2984442569349226,1.9591393312941672,2.328532503603699,1.7044721020989346,1.7140245403086876
0.011408782477235162,0.01825405196357626,1.9279585486762996,2.3056665963505956,1.9657525577470727,2.336373624441866,1.7154361354287517,1.72456316141054
0.011602151671764581,0.018563442674823332,1.9352388988503322,2.3128889357662694,1.9723657841999789,2.3442147452800337,1.7264001687585697,1.735101782512393
0.01249164996659991,0.0210385683647999,1.9398217487606795,2.3196085152761667,1.9800812150617026,2.3523749252891752,1.736774426045073,1.7451473121681964
0.013381148261435143,0.023513694054776203,1.944404598671026,2.326328094786063,1.9877966459234258,2.360535105298316,1.7471486833315752,1.7551928418239988
0.014270646556270472,0.02598881974475277,1.9489874485813734,2.3330476742959605,1.9955120767851495,2.3686952853074574,1.7575229406180786,1.7652383714798021
0.015160144851105707,0.028463945434729077,1.9535702984917203,2.3397672538058574,2.0032275076468724,2.376855465316598,1.767897197904581,1.7752839011356043
0.016049643145941036,0.03093907112470564,1.9581531484020673,2.3464868333157547,2.010942938508596,2.3850156453257396,1.7782714551910843,1.7853294307914076
0.01693914144077627,0.03341419681468195,1.9627359983124142,2.353206412825651,2.0186583693703195,2.3931758253348803,1.7886457124775865,1.79537496044721
0.0178286397356116,0.03588932250465851,1.9673188482227615,2.3599259923355485,2.0263738002320433,2.4013360053440214,1.7990199697640898,1.8054204901030133
0.01871813803044683,0.03836444819463482,1.9719016981331081,2.3666455718454453,2.034089231093766,2.409496185353162,1.809394227050592,1.8154660197588155
0.01960763632528216,0.04083957388461139,1.9764845480434554,2.3733651513553427,2.04180466195549,2.4176563653623035,1.8197684843370954,1.8255115494146188
0.020497134620117395,0.04331469957458769,1.981067397953802,2.380084730865239,2.0495200928172133,2.425816545371444,1.8301427416235976,1.8355570790704212
0.021386632914952724,0.04578982526456425,1.9856502478641493,2.3868043103751364,2.057235523678937,2.4339767253805857,1.840516998910101,1.8456026087262245
0.02227613120978796,0.04826495095454056,1.9902330977744962,2.393523889885033,2.06495095454066,2.4421369053897264,1.8508912561966033,1.8556481383820267
0.023165629504623288,0.05074007664451713,1.9948159476848433,2.40024346939493,2.0726663854023837,2.450297085398868,1.8612655134831066,1.86569366803783
0.024055127799458523,0.05321520233449342,1.9993987975951901,2.406963048904827,2.080381816264107,2.4584572654080086,1.8716397707696089,1.8757391976936324
0.024944626094293848,0.05569032802446999,2.003981647505537,2.4136826284147244,2.088097247125831,2.46661744541715,1.8820140280561122,1.8857847273494357
0.02583412438912918,0.05816545371444656,2.0085644974158847,2.4204022079246217,2.0958126779875546,2.4747776254262916,1.8923882853426155,1.895830257005239
0.026723622683964412,0.06064057940442287,2.0131473473262314,2.427121787434518,2.1035281088492774,2.4829378054354323,1.9027625426291177,1.9058757866610412
0.02761312097879974,0.06311570509439944,2.0177301972365784,2.4338413669444154,2.111243539711001,2.491097985444574,1.913136799915621,1.9159213163168445
0.028502619273634976,0.06559083078437573,2.0223130471469255,2.4405609464543123,2.1189589705727245,2.499258165453714,1.9235110572021235,1.925966845972647
0.0293921175684703,0.0680659564743523,2.0268958970572726,2.4472805259642096,2.1266744014344483,2.5074183454628556,1.9338853144886268,1.9360123756284502
0.030281615863305536,0.07054108216432861,2.031478746967619,2.454000105474106,2.134389832296171,2.5155785254719962,1.944259571775129,1.9460579052842524
0.031171114158140868,0.07301620785430518,2.0360615968779667,2.4607196849840034,2.142105263157895,2.5237387054811378,1.9546338290616323,1.9561034349400557
0.0320606124529761,0.07549133354428147,2.0406444467883134,2.4674392644939,2.149820694019618,2.5318988854902784,1.9650080863481345,1.966148964595858
0.03295011074781143,0.07796645923425805,2.0452272966986604,2.474158844003797,2.157536124881342,2.54005906549942,1.9753823436346378,1.9761944942516614
0.033839609042646664,0.08044158492423435,2.0498101466090075,2.480878423513694,2.165251555743065,2.5482192455085606,1.98575660092114,1.9862400239074636
0.034729107337481996,0.08291671061421092,2.0543929965193546,2.4875980030235914,2.1729669866047887,2.556379425517702,1.9961308582076436,1.996285553563267
0.035618605632317224,0.08539183630418723,2.058975846429701,2.494317582533488,2.1806824174665116,2.564539605526843,2.0065051154941456,2.0063310832190693
0.036508103927152556,0.08786696199416379,2.0635586963400487,2.501037162043385,2.1883978483282354,2.5726997855359843,2.016879372780649,2.016376612874873
0.03739760222198779,0.0903420876841401,2.0681415462503954,2.5077567415532815,2.1961132791899587,2.580859965545125,2.0272536300671513,2.026422142530675
0.03828710051682312,0.09281721337411666,2.0727243961607424,2.514476321063179,2.2038287100516825,2.589020145554266,2.0376278873536546,2.036467672186478
0.03917659881165845,0.09529233906409323,2.07730724607109,2.521195900573076,2.2115441409134062,2.5971803255634076,2.048002144640158,2.0465132018422816
0.040066097106493684,0.09776746475406954,2.0818900959814366,2.527915480082973,2.219259571775129,2.6053405055725483,2.0583764019266604,2.0565587314980838
0.04095559540132901,0.1002425904440461,2.0864729458917837,2.5346350595928704,2.226975002636853,2.61350068558169,2.0687506592131637,2.0666042611538873
0.041845093696164244,0.1027177161340224,2.0910557958021307,2.541354639102767,2.234690433498576,2.6216608655908304,2.0791249164996657,2.0766497908096895
0.04273459199099957,0.10519284182399898,2.095638645712478,2.548074218612664,2.2424058643603,2.629821045599972,2.089499173786169,2.0866953204654926
0.043624090285834805,0.10766796751397528,2.1002214956228245,2.554793798122561,2.250121295222023,2.6379812256091126,2.0998734310726714,2.0967408501212947
0.04451358858067014,0.11014309320395184,2.104804345533172,2.5615133776324583,2.2578367260837466,2.646141405618254,2.1102476883591748,2.1067863797770983
0.045403086875505365,0.11261821889392815,2.1093871954435186,2.5682329571423548,2.2655521569454695,2.654301585627395,2.120621945645677,2.1168319094329004
0.0462925851703407,0.11509334458390472,2.1139700453538657,2.574952536652252,2.2732675878071937,2.6624617656365364,2.1309962029321805,2.126877439088704
0.04718208346517593,0.11756847027388102,2.1185528952642123,2.5816721161621485,2.2809830186689166,2.670621945645677,2.1413704602186825,2.136922968744506
0.04807158176001126,0.12004359596385758,2.12313574517456,2.588391695672046,2.2886984495306404,2.6787821256548185,2.151744717505186,2.1469684984003097
0.04896108005484649,0.12251872165383389,2.1277185950849065,2.5951112751819427,2.2964138803923633,2.686942305663959,2.1621189747916882,2.157014028056112
0.049850578349681825,0.12499384734381046,2.132301444995254,2.60183085469184,2.304129311254087,2.6951024856731003,2.1724932320781916,2.167059557711915
0.05074007664451705,0.12746897303378676,2.1368842949056006,2.6085504342017365,2.3118447421158104,2.703262665682241,2.1828674893646935,2.1771050873677176
0.051629574939352385,0.1299440987237633,2.1414671448159477,2.615270013711634,2.319560172977534,2.7114228456913825,2.1932417466511973,2.1871506170235206
0.05251907323418772,0.13241922441373988,2.1460499947262948,2.621989593221531,2.327275603839258,2.719583025700524,2.2036160039377,2.197196146679324
0.053408571529022945,0.1348943501037162,2.150632844636642,2.628709172731428,2.334991034700981,2.7277432057096647,2.2139902612242026,2.2072416763351264
0.05429806982385828,0.13736947579369277,2.155215694546989,2.6354287522413253,2.3427064655627046,2.735903385718806,2.224364518510706,2.21728720599093
0.05518756811869351,0.13984460148366906,2.1597985444573355,2.6421483317512218,2.350421896424428,2.744063565727947,2.2347387757972084,2.227332735646732
0.05607706641352884,0.14231972717364563,2.164381394367683,2.648867911261119,2.3581373272861517,2.7522237457370884,2.2451130330837117,2.237378265302535
0.05696656470836407,0.14479485286362193,2.1689642442780297,2.6555874907710155,2.3658527581478745,2.760383925746229,2.2554872903702137,2.2474237949583378
0.057856063003199405,0.1472699785535985,2.1735470941883768,2.662307070280913,2.3735681890095983,2.7685441057553706,2.2658615476567174,2.257469324614141
0.05874556129803463,0.1497451042435748,2.178129944098724,2.6690266497908097,2.3812836198713216,2.7767042857645112,2.2762358049432194,2.267514854269943
0.059635059592869966,0.15222022993355136,2.182712794009071,2.675746229300707,2.3889990507330454,2.7848644657736523,2.2866100622297227,2.2775603839257466
0.0605245578877052,0.15469535562352768,2.1872956439194176,2.6824658088106035,2.3967144815947683,2.793024645782793,2.296984319516225,2.2876059135815487
0.061414056182540526,0.15717048131350422,2.191878493829765,2.689185388320501,2.404429912456492,2.8011848257919345,2.3073585768027285,2.297651443237352
0.06230355447737576,0.15964560700348054,2.1964613437401117,2.6959049678303977,2.412145343318215,2.809345005801075,2.3177328340892305,2.3076969728931545
0.0631930527722111,0.16212073269345711,2.201044193650459,2.702624547340295,2.419860774179939,2.8175051858102167,2.328107091375734,2.3177425025489575
0.06408255106704633,0.1645958583834334,2.205627043560806,2.7093441268501914,2.427576205041662,2.8256653658193573,2.3384813486622362,2.3277880322047597
0.06497204936188165,0.16707098407340998,2.210209893471153,2.7160637063600888,2.435291635903386,2.833825545828499,2.3488556059487395,2.3378335618605632
0.06612259606933157,0.17089969412509207,2.2115538093731324,2.726051225257532,2.443587174348697,2.8417246774250247,2.3579923003902534,2.3478404176774594
0.06727314277678174,0.174728404176775,2.212897725275112,2.736038744154978,2.45188271279401,2.8496238090215527,2.3671289948317695,2.3578472734943583
0.06842368948423166,0.17855711422845708,2.2142416411770913,2.7460262630524213,2.4601782512393213,2.8575229406180784,2.376265689273284,2.3678541293112545
0.06957423619168158,0.18238582428013916,2.2155855570790703,2.7560137819498647,2.4684737896846323,2.865422072214604,2.3854023837147977,2.3778609851281507
0.0707247828991315,0.18621453433182128,2.21692947298105,2.766001300847308,2.4767693281299437,2.8733212038111304,2.394539078156312,2.3878678409450473
0.07187532960658168,0.19004324438350417,2.2182733888830293,2.7759888197447538,2.4850648665752564,2.881220335407658,2.403675772597828,2.3978746967619458
0.0730258763140316,0.19387195443518626,2.2196173047850087,2.785976338642197,2.4933604050205678,2.8891194670041838,2.412812467039342,2.4078815525788424
0.07417642302148153,0.19770066448686838,2.220961220686988,2.7959638575396406,2.501655943465879,2.89701859860071,2.421949161480856,2.4178884083957386
0.07532696972893145,0.20152937453855047,2.2223051365889672,2.805951376437084,2.50995148191119,2.9049177301972358,2.4310858559223703,2.427895264212635
0.0764775164363816,0.20535808459023336,2.223649052490947,2.8159388953345297,2.5182470203565033,2.9128168617937633,2.4402225503638864,2.4379021200295337
0.07762806314383153,0.20918679464191547,2.224992968392926,2.825926414231973,2.526542558801814,2.920715993390289,2.4493592448054002,2.44790897584643
0.07877860985128146,0.21301550469359756,2.2263368842949056,2.8359139331294165,2.5348380972471256,2.9286151249868153,2.4584959392469146,2.457915831663326
0.07992915655873138,0.21684421474527965,2.227680800196885,2.84590145202686,2.5431336356924366,2.936514256583341,2.4676326336884284,2.4679226874802227
0.08107970326618155,0.22067292479696257,2.2290247160988645,2.8558889709243056,2.5514291741377497,2.9444133881798686,2.4767693281299445,2.477929543297121
0.08223024997363147,0.22450163484864466,2.230368632000844,2.865876489821749,2.559724712583061,2.952312519776395,2.4859060225714584,2.4879363991140178
0.08338079668108139,0.22833034490032675,2.231712547902823,2.8758640087191925,2.568020251028372,2.9602116513729206,2.4950427170129728,2.497943254930914
0.08453134338853156,0.23215905495200967,2.233056463804803,2.885851527616638,2.5763157894736852,2.968110782969448,2.504179411454489,2.5079501107478124
0.08568189009598148,0.23598776500369176,2.234400379706782,2.8958390465140815,2.584611327918996,2.9760099145659744,2.5133161058960027,2.517956966564709
0.0868324368034314,0.23981647505537385,2.2357442956087614,2.905826565411525,2.5929068663643076,2.9839090461625,2.522452800337517,2.527963822381605
0.08798298351088132,0.24364518510705596,2.237088211510741,2.9158140843089684,2.6012024048096185,2.991808177759026,2.531589494779031,2.5379706781985014
0.0891335302183315,0.24747389515873885,2.2384321274127204,2.925801603206414,2.6094979432549317,2.999707309355554,2.540726189220547,2.5479775340154003
0.09028407692578141,0.25130260521042097,2.2397760433147,2.9357891221038575,2.6177934817002426,3.0076064409520797,2.549862883662061,2.5579843898322965
0.09143462363323134,0.25513131526210303,2.241119959216679,2.945776641001301,2.626089020145554,3.0155055725486055,2.5589995781035753,2.5679912456491927
0.09258517034068126,0.25896002531378515,2.2424638751186583,2.9557641598987443,2.6343845585908654,3.0234047041451317,2.568136272545089,2.5779981014660893
0.09373571704813143,0.26278873536546804,2.2438077910206378,2.96575167879619,2.642680097036178,3.0313038357416593,2.5772729669866052,2.5880049572829877
0.09488626375558135,0.26661744541715016,2.2451517069226172,2.975739197693633,2.6509756354814895,3.039202967338185,2.5864096614281196,2.598011813099884
0.09603681046303128,0.2704461554688322,2.2464956228245967,2.985726716591077,2.6592711739268005,3.0471020989347113,2.5955463558696334,2.6080186689167806
0.09718735717048119,0.27427486552051433,2.247839538726576,2.9957142354885202,2.667566712372112,3.055001230531237,2.6046830503111478,2.618025524733677
0.09833790387793137,0.2781035755721972,2.2491834546285556,3.0057017543859654,2.6758622508174246,3.0629003621277646,2.6138197447526634,2.6280323805505756
0.09948845058538128,0.28193228562387934,2.250527370530535,3.0156892732834093,2.684157789262736,3.070799493724291,2.6229564391941778,2.638039236367472
0.10063899729283121,0.28576099567556146,2.251871286432514,3.0256767921808523,2.6924533277080474,3.0786986253208166,2.632093133635692,2.648046092184368
0.10178954400028137,0.28958970572724435,2.253215202334494,3.035664311078298,2.70074886615336,3.086597756917344,2.6412298280772077,2.658052948001267
0.1029400907077313,0.29341841577892647,2.254559118236473,3.0456518299757414,2.7090444045986715,3.09449688851387,2.650366522518722,2.668059803818163
0.10409063741518121,0.2972471258306085,2.2559030341384525,3.055639348873185,2.7173399430439824,3.102396020110396,2.659503216960236,2.6780666596350597
0.10524118412263114,0.30107583588229064,2.257246950040432,3.0656268677706286,2.725635481489294,3.110295151706922,2.6686399114017503,2.688073515451956
0.1063917308300813,0.30490454593397354,2.2585908659424114,3.075614386668074,2.7339310199346065,3.1181942833034495,2.677776605843266,2.6980803712688544
0.10754227753753123,0.3087332559856556,2.259934781844391,3.0856019055655173,2.742226558379918,3.1260934148999757,2.6869133002847803,2.708087227085751
0.10869282424498115,0.31256196603733777,2.26127869774637,3.0955894244629607,2.750522096825229,3.1339925464965015,2.6960499947262946,2.718094082902647
0.10984337095243107,0.31639067608901983,2.2626226136483494,3.105576943360404,2.7588176352705402,3.1418916780930273,2.7051866891678085,2.7281009387195434
0.11099391765988124,0.3202193861407027,2.263966529550329,3.1155644622578498,2.7671131737158534,3.1497908096895553,2.7143233836093246,2.7381077945364423
0.11214446436733116,0.32404809619238484,2.2653104454523083,3.125551981155293,2.7754087121611644,3.157689941286081,2.7234600780508385,2.7481146503533385
0.11329501107478109,0.3278768062440669,2.2666543613542878,3.1355395000527366,2.7837042506064757,3.165589072882607,2.7325967724923528,2.7581215061702347
0.114445557782231,0.331705516295749,2.267998277256267,3.14552701895018,2.7919997890517867,3.173488204479133,2.7417334669338667,2.7681283619871313
0.11559610448968118,0.3355342263474319,2.2693421931582467,3.1555145378476257,2.8002953274971,3.1813873360756606,2.7508701613753828,2.7781352178040297
0.1167466511971311,0.339362936399114,2.2706861090602257,3.165502056745069,2.808590865942411,3.1892864676721864,2.760006855816897,2.788142073620926
0.11789719790458103,0.34319164645079614,2.272030024962205,3.1754895756425126,2.816886404387722,3.1971855992687126,2.769143550258411,2.7981489294378226
0.11904774461203119,0.34702035650247903,2.2733739408641847,3.185477094539958,2.8251819428330354,3.20508473086524,2.778280244699927,2.808155785254721
0.12019829131948112,0.35084906655416115,2.274717856766164,3.1954646134374016,2.8334774812783463,3.212983862461766,2.787416939141441,2.818162641071617
0.12134883802693103,0.3546777766058432,2.2760617726681436,3.205452132334845,2.8417730197236577,3.220882994058292,2.7965536335829553,2.828169496888514
0.12249938473438096,0.3585064866575253,2.2774056885701226,3.2154396512322885,2.8500685581689686,3.228782125654818,2.805690328024469,2.8381763527054105
0.12364993144183112,0.3623351967092082,2.2787496044721025,3.225427170129734,2.858364096614282,3.2366812572513455,2.8148270224659853,2.8481832085223084
0.12480047814928105,0.3661639067608903,2.2800935203740815,3.2354146890271775,2.8666596350595928,3.2445803888478713,2.8239637169074996,2.858190064339205
0.12595102485673096,0.36999261681257245,2.281437436276061,3.245402207924621,2.874955173504904,3.2524795204443975,2.8331004113490135,2.8681969201561017
0.1271015715641809,0.3738213268642545,2.2827813521780405,3.2553897268220644,2.8832507119502155,3.2603786520409233,2.8422371057905274,2.878203775972998
0.12825211827163108,0.3776500369159374,2.28412526808002,3.26537724571951,2.8915462503955283,3.268277783637451,2.8513738002320435,2.8882106317898963
0.12940266497908098,0.3814787469676195,2.2854691839819994,3.2753647646169535,2.8998417888408397,3.276176915233977,2.860510494673558,2.898217487606793
0.1305532116865309,0.3853074570193016,2.2868130998839784,3.285352283514397,2.9081373272861506,3.284076046830503,2.8696471891150717,2.908224343423689
0.13170375839398082,0.3891361670709837,2.288157015785958,3.2953398024118403,2.916432865731462,3.2919751784270286,2.878783883556586,2.9182311992405854
0.13285430510143098,0.3929648771226666,2.2895009316879373,3.305327321309286,2.9247284041767747,3.2998743100235566,2.887920577998102,2.9282380550574842
0.13400485180888091,0.3967935871743487,2.290844847589917,3.3153148402067294,2.933023942622086,3.3077734416200824,2.897057272439616,2.9382449108743804
0.13596754913335432,0.4006126287663043,2.2968876349189604,3.3219474035790877,2.937771156347783,3.316813451464332,2.904627676405442,2.9462890693668036
0.13793024645782812,0.4044316703582608,2.3029304222480054,3.3285799669514478,2.9425183700734805,3.325853461308583,2.9121980803712697,2.954333227859228
0.13989294378230152,0.4082507119502164,2.308973209577049,3.335212530323806,2.9472655837991772,3.3348934711528324,2.9197684843370957,2.962377386351651
0.14185564110677493,0.412069753542172,2.315015996906093,3.3418450936961643,2.952012797524874,3.343933480997082,2.927338888302921,2.9704215448440743
0.1438183384312483,0.41588879513412763,2.3210587842351367,3.3484776570685226,2.9567600112505708,3.352973490841331,2.934909292268747,2.978465703336497
0.14578103575572213,0.4197078367260841,2.3271015715641816,3.3551102204408823,2.9615072249762684,3.3620135006855825,2.942479696234575,2.986509861828922
0.14774373308019553,0.4235268783180397,2.3331443588932252,3.361742783813241,2.966254438701965,3.371053510529832,2.950050100200401,2.994554020321345
0.1497064304046689,0.4273459199099953,2.339187146222269,3.3683753471855993,2.971001652427662,3.380093520374081,2.957620504166227,3.0025981788137677
0.15166912772914232,0.43116496150195094,2.345229933551313,3.3750079105579576,2.9757488661533587,3.3891335302183307,2.965190908132053,3.010642337306191
0.15363182505361614,0.4349840030939074,2.351272720880358,3.381640473930317,2.9804960798790567,3.398173540062582,2.9727613120978806,3.0186864957986153
